LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate
4152243,2015-10-18,18:03:42.12,INFO,main,SecurityLogger.org.apache.hadoop.ipc.Server,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E90,OutputCommitter set in config null
7253620,2015-10-18,18:04:37.13,INFO,Socket Reader #1 for port 62260,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
588180,2015-10-18,18:04:51.64,INFO,Socket Reader #1 for port 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
5800953,2015-10-18,18:08:52.44,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,JVM with ID : jvm_<*> asked for a task
8678512,2015-10-18,18:09:33.18,INFO,AsyncDispatcher event handler,org.apache.hadoop.ipc.Client,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E111,Resolved <*> to /default-rack
252623,2015-10-18,18:02:31.87,INFO,IPC Server handler 12 on 62270,org.apache.hadoop.yarn.util.RackResolver,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E90,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
4289317,2015-10-18,18:04:46.43,INFO,ContainerLauncher #6,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
15072127,2015-10-18,18:01:59.36,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E90,Assigned container container_<*> to attempt_<*>
8566721,2015-10-18,18:01:47.00,INFO,main,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E14,Shuffle port returned by ContainerManager for attempt_<*> : <*>
3125784,2015-10-18,18:08:37.62,ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
8875514,2015-10-18,18:09:06.27,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
10676480,2015-10-18,18:02:29.49,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E27,Connecting to ResourceManager at <*>/<*>:<*>
10304092,2015-10-18,18:04:34.52,INFO,IPC Server handler 0 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
2758364,2015-10-18,18:04:02.64,INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.YarnUncaughtExceptionHandler,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E40,Using callQueue class java.util.concurrent.LinkedBlockingQueue
5032241,2015-10-18,18:06:29.17,WARN,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E91,attempt_<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED
1122907,2015-10-18,18:02:10.26,INFO,eventHandlingThread,org.apache.hadoop.ipc.CallQueueManager,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E69,Adding #<*> tokens and #<*> secret keys for NM use for launching container
16092120,2015-10-18,18:06:21.70,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E50,task_<*> Task Transitioned from SCHEDULED to RUNNING
4145540,2015-10-18,18:09:00.78,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
8663352,2015-10-18,18:06:08.92,INFO,IPC Server handler 14 on 62270,org.mortbay.log,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,"Cannot assign container Container: [ContainerId: container_<*>, NodeId: <*>:<*>, NodeHttpAddress: <*>:<*>, Resource: <memory:<*>, vCores:<*>>, Priority: <*>, Token: Token { kind: ContainerToken, service: <*>:<*> }, ] for a map as either  container memory less than required <memory:<*>, vCores:<*>> or no pending map tasks - maps.isEmpty=true"
526303,2015-10-18,18:07:37.38,INFO,main,org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E4,Web app /mapreduce started at <*>
14127734,2015-10-18,18:01:53.52,INFO,eventHandlingThread,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E13,Launching attempt_<*>
1586643,2015-10-18,18:09:53.53,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
10375607,2015-10-18,18:02:17.48,INFO,IPC Server handler 14 on 62270,org.apache.hadoop.hdfs.DFSClient,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...
14824150,2015-10-18,18:01:47.00,FATAL,DefaultSpeculator background processing,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Task: attempt_1445144423722_0020_m_000002_0 - exited : java.net.NoRouteToHostException: No Route to Host from  MININT-FNANLI5/127.0.0.1 to msra-sa-41:9000 failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see:  http://wiki.apache.org/hadoop/NoRouteToHost,E62,Container complete event for unknown container id container_<*>
10844090,2015-10-18,18:03:54.06,INFO,Thread-50,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E14,Diagnostics report from attempt_<*>: Error: java.net.NoRouteToHostException: No Route to Host from  MININT-<*>/<*> to <*>:<*> failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see:  http://wiki.apache.org/hadoop/NoRouteToHost
918697,2015-10-18,18:04:49.48,INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
13354226,2015-10-18,18:04:33.14,INFO,main,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
14601620,2015-10-18,18:04:32.70,INFO,IPC Server handler 13 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
12323617,2015-10-18,18:06:28.12,ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
11258594,2015-10-18,18:04:32.14,INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E89,Num completed Tasks: <*>
14126078,2015-10-18,18:06:19.84,INFO,IPC Server handler 18 on 62270,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E23,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
9530088,2015-10-18,18:02:10.30,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E101,Executing with tokens:
16371857,2015-10-18,18:01:57.25,FATAL,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Task: attempt_1445144423722_0020_m_000002_0 - exited : java.net.NoRouteToHostException: No Route to Host from  MININT-FNANLI5/127.0.0.1 to msra-sa-41:9000 failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see:  http://wiki.apache.org/hadoop/NoRouteToHost,E94,Shuffle port returned by ContainerManager for attempt_<*> : <*>
3967002,2015-10-18,18:01:47.00,INFO,main,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E23,jetty-6.1.26
7826627,2015-10-18,18:04:07.15,INFO,IPC Server handler 11 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E97,Opening proxy : <*>:<*>
2819952,2015-10-18,18:02:50.60,INFO,main,org.apache.hadoop.ipc.Client,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E90,MRAppMaster metrics system started
12470332,2015-10-18,18:09:29.10,INFO,IPC Server handler 0 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E8,Progress of TaskAttempt attempt_<*> is : <*>.<*>
9248533,2015-10-18,18:07:50.33,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
11300469,2015-10-18,18:01:47.00,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E109,Adding job token for job_<*> to jobTokenSecretManager
752843,2015-10-18,18:06:05.51,INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E2,Executing with tokens:
15789773,2015-10-18,18:03:38.49,INFO,main,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E90,queue: default
8058207,2015-10-18,18:06:20.26,INFO,ContainerLauncher #8,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E108,Adding job token for job_<*> to jobTokenSecretManager
1327009,2015-10-18,18:10:40.44,WARN,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E74,ERROR IN CONTACTING RM.
15767566,2015-10-18,18:02:25.96,INFO,main,org.apache.hadoop.http.HttpRequestLog,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E89,We launched <*> speculations.  Sleeping <*> milliseconds.
11343380,2015-10-18,18:04:47.46,INFO,main,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
5653130,2015-10-18,18:01:54.24,INFO,DefaultSpeculator background processing,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E83,Auth successful for job_<*> (auth:SIMPLE)
6506981,2015-10-18,18:06:05.47,INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E91,attempt_<*> TaskAttempt Transitioned from ASSIGNED to RUNNING
6023060,2015-10-18,18:06:28.27,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...
16773024,2015-10-18,18:01:56.81,INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E30,Opening proxy : <*>:<*>
2512032,2015-10-18,18:04:56.45,INFO,IPC Server Responder,org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E105,task_<*> Task Transitioned from NEW to SCHEDULED
15643955,2015-10-18,18:03:59.98,INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
15095526,2015-10-18,18:05:11.05,INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
7671393,2015-10-18,18:04:29.11,INFO,IPC Server handler 13 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E87,Progress of TaskAttempt attempt_<*> is : <*>.<*>
4167670,2015-10-18,18:02:32.30,INFO,main,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E92,Scheduling a redundant attempt for task task_<*>
12112974,2015-10-18,18:05:09.00,INFO,CommitterEvent Processor #1,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Diagnostics report from attempt_<*>: Container killed by the ApplicationMaster.
9716640,2015-10-18,18:02:41.29,INFO,IPC Server handler 13 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
8193635,2015-10-18,18:07:38.16,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E56,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>"
11394092,2015-10-18,18:02:39.66,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E66,JVM with ID : jvm_<*> asked for a task
14733897,2015-10-18,18:08:34.19,ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
13485342,2015-10-18,18:04:42.31,WARN,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E85,Resolved <*> to /default-rack
15549207,2015-10-18,18:04:59.59,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
684734,2015-10-18,18:02:05.96,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E27,Default file system [hdfs://<*>:<*>]
11040239,2015-10-18,18:08:44.41,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
6745734,2015-10-18,18:06:54.67,INFO,IPC Server handler 26 on 62270,org.apache.hadoop.hdfs.DFSClient,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E11,Size of containertokens_dob is <*>
13238075,2015-10-18,18:05:02.53,INFO,IPC Server handler 4 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
5202930,2015-10-18,18:08:10.26,INFO,IPC Server handler 2 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E90,Resolved <*> to /default-rack
2185944,2015-10-18,18:08:33.62,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E35,Assigned container container_<*> to attempt_<*>
5220926,2015-10-18,18:07:19.28,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E43,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
9967916,2015-10-18,18:07:19.89,INFO,main,org.apache.hadoop.yarn.util.RackResolver,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E89,task_<*> Task Transitioned from SCHEDULED to RUNNING
